about;name;Organisation_oGRN;Organisation_ChildOrganisations;Organisation_Roles
26ba752ff6cc4a82aabce0fb77c5e26e;ПАО «Россети Сибирь»;1052460054327;a6e359f65cfa46b58b02feb6f607d873;
121d1ad175154a1992234ebe41bba8b3;ООО «Морской торговый порт «Лавна»;1065190091328;;
067f1e878d894647afe5beb431281d18;ООО «ТЭК»;1156154003147;;
bc2ed276e8d54482a3322102f74d1947;ГУП ЛНР «ЛУГЖД»;;;
802e7b7b678e4fb898517f757ba276ec;СП «Владивостокская ТЭЦ-2» АО «ДГК»;1051401746769;;
e84da5a5deb44152903ea332c7f7b9e3;НАТЕКС;;;
bca4155cc7ef4ec289521071aefc9a66;GE Grid Solutions;;;
851d6b7047524990b50fea1a1e1d96c7;ООО «ПРОМТЕХ»;1177746342355;;
05f2e52c77264fd0ae9ebc4c267c6b59;ООО «Универсал-Энерго»;1156319000430;;
6bfee0e99a0245e89a05b208d3d009c3;Барабинская дистанция электроснабжения Западно-Сибирской дирекции по энергообеспечению;1037739877295;;
01b172a077184f358f8c287c4c8ad916;ФГУП «КЖД»;1159102022738;;
35a5b68432254a15b75d569c268fbebc;Windpower;;;
cc4ee049dc9441a3b60eb192ecb81b09;АО «СУЭК-КУЗБАСС» Энергоуправление;1074212001368;;
bed0bcec7c1f471487a0762da9e9f01f;АО «ДРСК» филиал Амурские ЭС;1052800111308;;
c3d421a174d7434d957c522609c903fc;Ровненский завод высоковольтной аппаратуры (РЗВА);;;
54056f7b15094b8eba5a217d70a4241e;АО «ЯТУ имени В.Ю. Орлова»;1027600791899;;
e18f7265f40446708dc06763ae58f3c8;АО «ДРСК»;1052800111308;458a3a1cefbc4668a9151db0688bcbab;
7c5d378b6a024651affc10b9835fc95f;АО «Воткинский завод»;1101828001000;;
d5cb6474171144308242722ebe7fce1d;Филиал ООО «БГК» Стерлитамакская ТЭЦ;1060277052098;;
12f7062e6e2f49d0b1a0cb843542ff9a;ФКУ Упрдор «Черноморье»;1032311075620;;
a0de08eb156d4bd395c7ef676bf59e3e;ООО «Славянск ЭКО»;1112370000753;;
046ca4e5d349455c94f8208999704a71;"СВПО ""Трансформатор""";;;
64ccc842b9264bbdb402f030b5f5dbac;Омская дистанция электроснабжения Западно-Сибирской дирекции по энергообеспечению;1037739877295;;
58b98938ca484ad2a26ce4b10414265c;ПАО «Комбинат «Магнезит»;1027401062325;;
923035f42a854ae992bf785dabef68a2;НПП Русэлпром;;;
3e3dc561dfb04811a553343b85405a54;China National Building Material Group (CNBM);;;
6817aa7fb41343878e01c3de8a8a116a;Электротяжмаш-привод;;;
ab8ac3ff7eca4631976e031dff2de63c;Филиал ПАО «Россети Волга» - «Самарские РС»;1076450006280;;
5f1b8cb062cf483296764435ed711f2c;АО «Объединенные электрические сети»;1093706000960;;
59700a4024664f2d8791d60bb0c42c8f;АО «ДГК»;1051401746769;6e1ae73937b7438395d2b91714c71742;
a5dad6acf38f4127a86c596c616ce49a;АО «ГМС Ливгидромаш»;1025700514476;;
26c78934237a4ae3a92e62deaa38698f;Таксимовская дистанция электроснабжения Восточно-Сибирской дирекции по энергобеспечению;1037739877295;;
a83759caa342429795526e2bbbdd1993;Электронмаш;;;
35c787ab51224892ad1b9242482c279c;Sachsenwerk Niedersedlitz;;;
b44279c30bda424fb01b7d3a520947f2;АО «ММЗ»;1087415002784;;
5efdf025e0604e398726d114aa38df28;АО «Электросеть» (Обособленное подразделение в г. Златоуст);1087746413468;;
b3f7926a727144cc9e19dbf91969287c;Электроавтомат;;;
4acb5186b666427abc7183d9f9965990;ЗАО «Спецэнерго»;1057747447185;;
2bbe66184715483b92efc22725f49d0c;Филиал «Пермский» ПАО «Т Плюс»;1056315070350;;
2fa7eaf927394756bae9ddaed670ea63;Филиал ПАО «Магаданэнерго» Восточные электрические сети;1024900954385;;
6ed94134d00e45749a9080ace055b589;ООО «РН-Краснодарнефтегаз»;1052304983785;;
dc7519aaf8ab4d3d8bedc5b32a31bc05;ETD Transformatory a.s.;;;
f1a08438883c4084bbab265a60be271e;ООО «Автокотельная»;1107746443232;;
3ca6669efc6849dcbfc38ea9a1458fb5;Филиал ПАО «Магаданэнерго» Западные электрические сети;1024900954385;;
b956b5fc259e4c98a04490548d0a12f5;Toshiba;;;
c5af9db532544639b883e33a4d84ee63;ООО «Рифей»;1020300768289;;
7e5c4bd49d404a5987434823eaf46fde;Панковская дистанция электроснабжения;1145027001778;;
44edaf6992bb4de6b7afea15e543c624;Cummins;;;
977bbf18c8644752a5a52aabeed6b2f7;ООО «Эко Энерджи Рус»;1177746054804;;
59f95aa8273d4344adf106d188164730;Рязанская дистанция электроснабжения Московской дирекции по энергообеспечению;1037739877295;;
2db35974263746869061cd34a5e19fc7;Ярославская дистанция электроснабжения Северной дирекции по энергообеспечению;1037739877295;;
3f1c9f462e274e219a0dfccc76ae4998;ООО «КАМАЗ-Энерго»;1071650011014;;
ae616505e3e849be84f0a5696b20cb79;АО «МЭК»;1081324000504;;
092d9ae82abb48e49ccd78e71e72b416;МУП г. Россошь «ГЭС»;1063627011810;;
3ea91eb60e404c7c82d2e3eb4b25a4ea;ООО «Ветряной парк Керченский»;1149102098738;;
076026e436344390b3f2109b237f9bbb;ООО «Энергоцентр Билибино»;1188709000589;;
b1f0cac2f918483cb5cf35901e5be179;ЭЛАРА;;;
ffd472a5b4734ad9bc62d4c4fb7ba2ff;Филиал АО «РИР» в г. Новоуральске;1117746439480;;
252abebfd63c42b8a82855f667b81f07;ООО «ПК «Чебоксарский агрегатный завод»;1192130008498;;
216cf927ccec4645aad75898fa7d249f;АО «Нижнекамсктехуглерод»;1021602508047;;
4854e000f7dd47b589b88b60c74bcdba;NEWAGE ;;;
f5034e80a5c74b758d6bbf243a590952;Филиал ПАО «Россети Центр» - «Смоленскэнерго»;1026701436849;;
dd1a54b7725b48e2a101c82a350505fc;Электротехнический завод (Трансформатор Калуга);;;
3a2943f4800c4ad4a23f3633c1637a9a;АО «Завод Красная Этна»;1025202605141;;
3e909e2f0fd14f78ab38809860a8acc0;МУП «ЯТЭК»;1122210000880;;
09ce706f72674ef09bed122bc7852f22;АО «Саянскхимпласт»;1023801910560;;
22d094bc0a1a4a84a075c2e88eb37226;АО «Назаровская ГРЭС»;1122468025690;;
29b9b7f1e7b942a982125945243dd447;АО «Омскэлектро»;1135543015145;;
5a615723cdd64f3fa1bb134aa3255ddf;ПАО «Россети Московский регион» филиал Восточные электрические сети;1057746555811;;
7db44185e0344453ad91dd9f9f72b8bd;Вологодский электромеханический завод (ВЭМЗ);;;
7977c4c0e47143b2b5c71f0ff63ffcd1;АО «Сусуманзолото»;1024900950480;;
c3741cf58c144197ab9d9a307d3ba3fb;Филиал АО «Интер РАО - Электрогенерация» Харанорская ГРЭС;1117746460358;;
d4805172eee14e19a9a2feb60c2fd2b5;НПО Южэнергогруп;;;
f67a92c37e724c5091bc10f2a4977c91;Филиал ПАО «Яковлев» - Иркутский авиационный завод;1023801428111;;
aba8619bce64413f87faa5e774ca4cd3;ПАО «СН-МНГ»;1028601354088;;
4943f3e42c384b3dbb549491ce99960a;АО «Калугапутьмаш»;1024001426294;;
925e7df53ffd469d87465c0ac02a46a8;АО «Свет»;1021801125191;;
bf06334fb12b4def861896d39c0ad582;Калужский турбинный завод;;;
98af5a78da124b69b47617c4e1876fe6;АО «Ургалуголь»;1022700732504;;
51335f05324544f78d918fe63c492000;АО «САНЭКО»;;;
9516ddd0c81b41d0987f31ecd33f0558;АО «Вилюйская ГЭС-3»;1021400967037;;
58acb7755ecd4c63a5927430c662f812;АО «ВКЗ»;1023601557627;;
bf455730164e492ab9a5ce61efcaca45;ЗАО «Лискимонтажконструкция»;1023601511284;;
3735d99f89c84f83ba3a33a02598cc7b;Meidensha;;;
9bca45ab18c34d2287ff6581ea357212;ООО «Йокохама Р.П.З.»;1084802000865;;
8ffafecea3b542868d9a576ffc57b7ea;Уральский электромеханический завод;;;
f7632484d82747bb959a0c7322cee6fe;ОАО «Кристалл-2»;1022304359571;;
5a1f913f626347e186040bbdcc3adb3d;Wolong Electric Nanyang Explosion Protection Group;;;
3aa66d87041941ee8ba33fd95d5388c0;ООО «ТК ЛипецкАгро»;1134811000807;;
5abd2e98093040ad9a182c7bf52e8c79;АО «ГКНПЦ им. М.В. Хруничева»;5177746220361;;
7d2c6a0f23a641ef80681b08e9b7a3b7;ООО «Сенгилеевский цементный завод»;;;
be05e64ac681486b9e5bbd14581ecdce;ООО «Энергосистемы»;;;
a2233768be2a4aa8b127bfa8daf7968a;Jiangsu Green Power New Energy Co;;;
7e85c626bbbf44da9d25a1c752d3271a;ПАО «Ашинский метзавод»;1027400508277;;
9b80d83f8ef4424e9f78c27530ec8381;ООО «Воздушные Ворота Северной Столицы»;1067746535944;;
1205aa55f6cf426abb507a2cbd8fab13;ООО «НГБП»;1151001009015;;
449f684984fd46c3a4b7f608cbb1728d;Shenzhen Kstar Science & Technology Co;;;
8b43c85acf8d414fa445aa91ef217c67;ООО «АктивЭнерго»;1073808026038;;
e7b1102d434d42b0b3078d1762595797;ООО «Восточно-Бейский разрез»;1021900671220;;
dc822068834943f1b77b8104172634af;ООО «Архангельская сетевая компания»;1192901001655;;
eea84e323fb94cf89235fa341ced129e;АО «Горэлектросеть»;1026601507602;;
0b2f333d13b44bb999b3b40f744344f7;Wartsila;;;
1635bd65dffe471f8fb080e52b1bd315;АО «Авангард»;1086726001614;;
e37f5e950c744a798a075d393e29a55a;Филиал «Уральский» АО «Оборонэнерго»;1097746264230;;
e23a95e74a094fe8a7688cce5d31e9e7;ТЭРЗ «Ленэнерго»;;;
8c91712de1d149d29bd7d70a76b088e4;АО «Сибирь-Полиметаллы»;1022200864510;;
2bd39d2bb9cd4007aa88b6c5e083a6f2;МУП «Водоканал»;1086509000302;;
81f9b64bfad34ed89dc0628a977be1fb;ООО «Лабинск-Сахар»;1132312007772;;
1ca70e056b734bb4a1042857a358da03;АО «ВМЗ»;1025201632610;;
c6d8c9dae00c414e948be93e80b0e603;ООО «ТГ-1»;1126671021905;;
55ef598212814862a0bac19d1eaa7c35;Филиал АО «Интер РАО - Электрогенерация» Ивановские ПГУ;1117746460358;;
fff20d90663e48f7a54e7133fc8150f9;KEGOC;;;
0613c4ebcbcc4b0cb2a32820c57f837f;ООО «Аэрозоль Новомосковск»;1027101411897;;
ae47bc9add704f76a5bbb3c3025910cb;АО «АЭС»;1021900524337;;
2538d78646eb47228c444b162088da78;ООО «Газпромнефть-Восток»;1057002610378;;
7c9bf2d52f224131ae3f127e4062b9ad;ООО «Солнечная Генерация»;1187746089860;;
d1afaf3a1f5844c2872a72743fe7119e;АО «Кремний»;1023802254145;;
2654dff6c3b24df3bf573a60df2f0cc8;ПАО «Завод «Красное Сормово»;1025204410110;;
34c8196150d640648b8bc3c61709d676;ООО «ЮГМК ДОНЕЦК»;1229300132049;2ef099529741497ea073159f9b60f0f7;
71e5ebd5bee84000a1b5f2d162871ede;ООО «Карат-ЦМ»;1191901003326;;
3bde72382e6148d8be1654a1ceb86882;АО «ТГК-16»;1101690011532;e737f54e2839485bafbc67e55b1a3e53;
3e808f37727d4d3090ec87657cbc5d17;Завод трансформаторов и магнитопроводов (ЗТМ);;;
2e9b71f6cc58423496ab8f960dddc370;Курганская дистанция электроснабжения Южно-Уральской дирекции по энергообеспечению;1037739877295;;
4490c20b4fa4425d9b0c63aee888fac3;ООО «Газпром нефтехим Салават»;1160280116138;;
400d4bf83a39493a96eeac13790d3045;ООО «ВНИИБТ - Буровой инструмент»;1035902074229;;
ab688a9db2d54b348e769b5db14f1964;ООО «ЗЕФС-ЭНЕРГО»;1045207243773;;
4d71d9abe3214b97a43e342de5dbc933;Litgrid AB;;;
16d2f825426d4ed6bfbd99b3dc6c3814;ПАО «Селигдар»;1071402000438;327b0e9326424eb2a9f973fec0602065;
0e60bf576c3d48a0a62a36aec7ef7413;ООО «КрасКом»;1081101001288;;
6d77cb1e7da847788dbbe08a40f3cbc3;АО «НефтеХимСервис»;1084217001990;;
48f6cfe855914b1391399f2ee2614f3e;АО «Златоустовский машиностроительный завод»;1097404000594;;
87a446589e764a1b9d7d9b1952c3bb96;АО «НПО Курганприбор»;1074501002839;;
baaecf3aa6f84de1b9a50ddeb90d715c;ООО «Севастопольэнерго»;1179204000964;;
e1772b57ac57441293b9533595269142;БУ РК «Управление по эксплуатации групповых водопроводов»;1030800745744;;
98f7437f2dca4c978f8a56800657d217;ПАО «ТГК-2»;1057601091151;5e13de009d5942369d776847c3fb72a3;
7bd7bd5439a4427ba283f3f77eb85e95;ООО «Перспектива»;1077449009593;;
0f0e0539082e4916b48d2cf4dfcffe4d;АО «ГТ Энерго»;1147746189843;;
86a7b25d740d4e1f9fe6ea23fea5eb45;ООО «Агрокомплекс Волжский»;1123454000460;;
373b61722b5f4aca978c75f956a64b09;Завод Латвэнерго;;;
893a0d3975bf44bbbc9ab6462c7eb847;"ООО ""Эльмаш""";;;
a9c606525a4d483ba3c4cde700f9255e;Электротехнический завод (г. Калуга);;;
87b127d467724ec3988ede1900b39d50;BBC;;;
18db64e2e44547778adcd0f1df94028f;ЭТК Прогресс;;;
c4353042de2c4bd9bab6f7d173c3c7b3;Курган-Тюбинский трансформаторный завод;;;
f907ed0635594c738ff90402efe86f91;ООО «Эмерсон»;;;
12303afb872b496ea4a48aada412cf1e;Stamford;;;
846a0140041549229741612291fb37d4;Филиал ПАО «Россети Ленэнерго» «Кингисеппские электрические сети»;1027809170300;;
08d513e2d8bc49caaaa6ef836039af85;Владимирская дистанция электроснабжения Горьковской дирекции по энергообеспечению;1037739877295;;
0d34fda9e1d945d6a043f2256b97d753;УТЭЦ котельного цеха Минудобрения;;;
0c054c2d80b54262b0905456c7b9d5a1;Карасукская дистанция электроснабжения Западно-Сибирской дирекции по энергообеспечению;1037739877295;;
2a4b92f972f14ac5b319e713eacc7c5f;АО «Интер РАО - Электрогенерация»;1117746460358;c3741cf58c144197ab9d9a307d3ba3fb;
52cff046498644cda1111c48a474a2d3;Куйбышевский завод измерительных трансформаторов;;;
ea7f23353fad44999f691a0fc8594df3;СП «Нерюнгринская ГРЭС» АО «ДГК»;1051401746769;;
9b1feff56dc04c3cab41c82109d87b2c;АО «УМЗ»;1057326032895;;
c1ed2ae30d8e49f3b9d305ce47d2357a;ООО «Рудник Тэутэджак»;1194910001021;;
068705e82ed34ca8a9dcef7e5db3b052;НПАО «Светогорский ЦБК»;1024700880324;;
94d713c78a124a02b80619e51430cb67;ООО «НИИАР-Генерация»;1127329003163;;
5d0b6a54c244477a91f978ad55035e7d;Забайкальская дирекция по энергообеспечению ОАО «РЖД»;1037739877295;2cbe55782d824dd0912f258dbbdb91b8;
ff8a28fb4d054cd6b7d049d0941cbf68;ОАО «ЧЭК»;;;
71adf0a26ace4fc3be13733dcc654328;ООО «Отечество»;1117746954566;;
3f32ae0f62974ca1989ad8dcb40e25bc;ООО «СК Подгорное-2»;1123668009134;;
3c325906f58e45f7a47779915e0e8afe;АО «Воронежстальмост»;1023601541600;;
ead5884beaea4d8a8ee7679d1e9ab3cb;Пермское региональное управление ООО «ЛУКОЙЛ-Энергосети»;1088607000217;;
b486ab210e284fa28851e11f35b3cf61;ООО «СК «ТЕСЛА»;1206100039034;;
67a421b213fb4731998383f0da7c5298;ОАО «РЖД»;1037739877295;136941b07de943cc8238672b1264ba66;
e765ef7f29be4250b41f1a933c0aecc6;ООО «ВГК Транспортные системы»;1176501007968;;
e024bd5f88634fe1a590b07a351c1418;Allis-Chalmers;;;
2ebc9d1bf3744c4da92e88a823ab4144;Завод Электросила;;;
c83466a9dda7482e93f3a61183566e72;Тульский завод трансформаторов;;;
94811f563cc54d3288d4d589e103c97d;АО «ННГ»;1025406826389;;
